source_id,title,url,trust_tier,inspection_status,evidence_scope,formal_atoms,projection_summary,retrieval_date,notes,source_formula,lean_symbol,projection_adequacy,projection_review_scope,projection_reviewer,projection_review_date,truth_boundary
SRC-186,Knowledge Basesのchunking,https://docs.aws.amazon.com/bedrock/latest/userguide/kb-chunking.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;chunking=true;hierarchical=true,"Controlled projection: retrieval=true, external_knowledge=true, citation=true, chunking=true, hierarchical=true, multimodal=true, dense=true, recall_metric=true, cost=true, bedrock_kb=true, s3_vectors=true, embedding_model=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, chunking=true, hierarchical=true)",SRC_186_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-187,KnowledgeBaseVectorSearchConfiguration API,https://docs.aws.amazon.com/bedrock/latest/APIReference/API_KnowledgeBaseVectorSearchConfiguration.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;filter_aware=true;rerank=true;retrieval=true,"Controlled projection: retrieval=true, external_knowledge=true, bedrock_kb=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, filter_aware=true, rerank=true, retrieval=true)",SRC_187_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-188,RetrievalFilter API,https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrievalFilter.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;metadata_filter=true,"Controlled projection: retrieval=true, external_knowledge=true, bedrock_kb=true, metadata_filter=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, metadata_filter=true)",SRC_188_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-189,S3 Vectorsのmetadata filter,https://docs.aws.amazon.com/AmazonS3/latest/userguide/s3-vectors-metadata-filtering.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,metadata_filter=true;s3_vectors=true,"Controlled projection: retrieval=true, lexical=true, evaluation=true, s3_vectors=true, metadata_filter=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(metadata_filter=true, s3_vectors=true)",SRC_189_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-190,Bedrock reranker,https://docs.aws.amazon.com/bedrock/latest/userguide/rerank-use.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;rerank=true,"Controlled projection: retrieval=true, external_knowledge=true, rerank=true, bedrock_kb=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, rerank=true)",SRC_190_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-191,対応状況,https://docs.aws.amazon.com/bedrock/latest/userguide/structured-output.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;structured_output=true,"Controlled projection: citation=true, latency=true, cost=true, fault_tolerance=true, tool_use=true, structured_output=true, bedrock_kb=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, structured_output=true)",SRC_191_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-192,Knowledge BaseのRAG評価,https://docs.aws.amazon.com/bedrock/latest/userguide/evaluation-kb.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;evaluation=true;rag=true,"Controlled projection: rag=true, external_knowledge=true, evaluation=true, bedrock_kb=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, evaluation=true, rag=true)",SRC_192_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-193,Multimodal Knowledge Base,https://docs.aws.amazon.com/bedrock/latest/userguide/kb-multimodal.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;generation=true;multimodal=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, external_knowledge=true, temporal_freshness=true, ocr=true, multimodal=true, dense=true, recall_metric=true, bedrock_kb=true, retrieve_and_generate=true, embedding_model=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, generation=true, multimodal=true, retrieval=true)",SRC_193_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-194,Build a managed knowledge base,https://docs.aws.amazon.com/bedrock/latest/userguide/kb-build-managed.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;external_knowledge=true;generation=true;managed_service=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, external_knowledge=true, bedrock_kb=true, managed_service=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, external_knowledge=true, generation=true, managed_service=true, retrieval=true)",SRC_194_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-195,Use agentic retrieval to query a knowledge base,https://docs.aws.amazon.com/bedrock/latest/userguide/kb-test-agentic-retrieve.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;generation=true;iterative=true;retrieval=true;tool_use=true,"Controlled projection: retrieval=true, generation=true, bedrock_kb=true, tool_use=true, iterative=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, generation=true, iterative=true, retrieval=true, tool_use=true)",SRC_195_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-196,Configure and customize queries and response generation,https://docs.aws.amazon.com/bedrock/latest/userguide/kb-test-config.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;generation=true;hybrid=true;metadata_filter=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, bedrock_kb=true, metadata_filter=true, hybrid=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, generation=true, hybrid=true, metadata_filter=true, retrieval=true)",SRC_196_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-197,Set up a vector store for your knowledge base,https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base-setup.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;dense=true;external_knowledge=true;metadata_filter=true;retrieval=true,"Controlled projection: retrieval=true, external_knowledge=true, bedrock_kb=true, dense=true, metadata_filter=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, dense=true, external_knowledge=true, metadata_filter=true, retrieval=true)",SRC_197_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-198,Use contextual grounding check to filter hallucinations in responses,https://docs.aws.amazon.com/bedrock/latest/userguide/guardrails-contextual-grounding-check.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;evidence_support=true;generation=true;guardrails=true;hallucination=true,"Controlled projection: generation=true, evidence_support=true, hallucination=true, guardrails=true, bedrock_kb=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, evidence_support=true, generation=true, guardrails=true, hallucination=true)",SRC_198_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-199,Query a knowledge base and retrieve data,https://docs.aws.amazon.com/bedrock/latest/userguide/kb-test-retrieve.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;external_knowledge=true;retrieval=true,"Controlled projection: retrieval=true, external_knowledge=true, bedrock_kb=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, external_knowledge=true, retrieval=true)",SRC_199_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-200,Getting started with Amazon S3 Vectors,https://docs.aws.amazon.com/AmazonS3/latest/userguide/s3-vectors-getting-started.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,dense=true;metadata_filter=true;retrieval=true;s3_vectors=true,"Controlled projection: retrieval=true, dense=true, s3_vectors=true, metadata_filter=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(dense=true, metadata_filter=true, retrieval=true, s3_vectors=true)",SRC_200_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-201,Semantic Adapter for Universal Text Embeddings: Diagnosing and Mitigating Negation Blindness to Enhance Universality,https://arxiv.org/abs/2504.00584,B,PRIMARY_ABSTRACT_INSPECTED,abstract,embedding_model=true;empirical_result=true;evaluation=true;negation_handling=true,"Controlled projection: embedding_model=true, negation_handling=true, evaluation=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(embedding_model=true, empirical_result=true, evaluation=true, negation_handling=true)",SRC_201_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
